date,path,coverage
2021-01-01,17,partial
2021-01-03,18,partial
2021-01-08,19,partial
2021-01-10,20,partial
2021-01-17,17,partial
2021-01-19,18,partial
2021-01-24,19,partial
2021-01-26,20,partial
2021-02-02,17,partial
2021-02-04,18,partial
2021-02-09,19,partial
2021-02-11,20,partial
2021-02-18,17,partial
2021-02-20,18,partial
2021-02-25,19,partial
2021-02-27,20,partial
2021-03-06,17,partial
2021-03-08,18,partial
2021-03-13,19,partial
2021-03-15,20,partial
2021-03-22,17,partial
2021-03-24,18,partial
2021-03-29,19,partial
2021-03-31,20,partial
2021-04-07,17,partial
2021-04-09,18,partial
2021-04-14,19,partial
2021-04-16,20,partial
2021-04-23,17,partial
2021-04-25,18,partial
2021-04-30,19,partial
2021-05-02,20,partial
2021-05-09,17,partial
2021-05-11,18,partial
2021-05-16,19,partial
2021-05-18,20,partial
2021-05-25,17,partial
2021-05-27,18,partial
2021-06-01,19,partial
2021-06-03,20,partial
2021-06-10,17,partial
2021-06-12,18,partial
2021-06-17,19,partial
2021-06-19,20,partial
2021-06-26,17,partial
2021-06-28,18,partial
2021-07-03,19,partial
2021-07-05,20,partial
2021-07-12,17,partial
2021-07-14,18,partial
2021-07-19,19,partial
2021-07-21,20,partial
2021-07-28,17,partial
2021-07-30,18,partial
2021-08-04,19,partial
2021-08-06,20,partial
2021-08-13,17,partial
2021-08-15,18,partial
2021-08-20,19,partial
2021-08-22,20,partial
2021-08-29,17,partial
2021-08-31,18,partial
2021-09-05,19,partial
2021-09-07,20,partial
2021-09-14,17,partial
2021-09-16,18,partial
2021-09-21,19,partial
2021-09-23,20,partial
2021-09-30,17,partial
2021-10-02,18,partial
2021-10-07,19,partial
2021-10-09,20,partial
2021-10-16,17,partial
2021-10-18,18,partial
2021-10-23,19,partial
2021-10-25,20,partial
2021-11-01,17,partial
2021-11-03,18,partial
2021-11-08,19,partial
2021-11-10,20,partial
2021-11-17,17,partial
2021-11-19,18,partial
2021-11-24,19,partial
2021-11-26,20,partial
2021-12-03,17,partial
2021-12-05,18,partial
2021-12-10,19,partial
2021-12-12,20,partial
2021-12-19,17,partial
2021-12-21,18,partial
2021-12-26,19,partial
2021-12-28,20,partial
