date,path,coverage
2023-01-01,31,partial
2023-01-02,32,full
2023-01-03,33,partial
2023-01-09,31,partial
2023-01-10,32,full
2023-01-11,33,partial
2023-01-17,31,partial
2023-01-18,32,full
2023-01-19,33,partial
2023-01-25,31,partial
2023-01-26,32,full
2023-01-27,33,partial
2023-02-02,31,partial
2023-02-03,32,full
2023-02-04,33,partial
2023-02-10,31,partial
2023-02-11,32,full
2023-02-12,33,partial
2023-02-18,31,partial
2023-02-19,32,full
2023-02-20,33,partial
2023-02-26,31,partial
2023-02-27,32,full
2023-02-28,33,partial
2023-03-06,31,partial
2023-03-07,32,full
2023-03-08,33,partial
2023-03-14,31,partial
2023-03-15,32,full
2023-03-16,33,partial
2023-03-22,31,partial
2023-03-23,32,full
2023-03-24,33,partial
2023-03-30,31,partial
2023-03-31,32,full
2023-04-01,33,partial
2023-04-07,31,partial
2023-04-08,32,full
2023-04-09,33,partial
2023-04-15,31,partial
2023-04-16,32,full
2023-04-17,33,partial
2023-04-23,31,partial
2023-04-24,32,full
2023-04-25,33,partial
2023-05-01,31,partial
2023-05-02,32,full
2023-05-03,33,partial
2023-05-09,31,partial
2023-05-10,32,full
2023-05-11,33,partial
2023-05-17,31,partial
2023-05-18,32,full
2023-05-19,33,partial
2023-05-25,31,partial
2023-05-26,32,full
2023-05-27,33,partial
2023-06-02,31,partial
2023-06-03,32,full
2023-06-04,33,partial
2023-06-10,31,partial
2023-06-11,32,full
2023-06-12,33,partial
2023-06-18,31,partial
2023-06-19,32,full
2023-06-20,33,partial
2023-06-26,31,partial
2023-06-27,32,full
2023-06-28,33,partial
2023-07-04,31,partial
2023-07-05,32,full
2023-07-06,33,partial
2023-07-12,31,partial
2023-07-13,32,full
2023-07-14,33,partial
2023-07-20,31,partial
2023-07-21,32,full
2023-07-22,33,partial
2023-07-28,31,partial
2023-07-29,32,full
2023-07-30,33,partial
2023-08-05,31,partial
2023-08-06,32,full
2023-08-07,33,partial
2023-08-13,31,partial
2023-08-14,32,full
2023-08-15,33,partial
2023-08-21,31,partial
2023-08-22,32,full
2023-08-23,33,partial
2023-08-29,31,partial
2023-08-30,32,full
2023-08-31,33,partial
2023-09-06,31,partial
2023-09-07,32,full
2023-09-08,33,partial
2023-09-14,31,partial
2023-09-15,32,full
2023-09-16,33,partial
2023-09-22,31,partial
2023-09-23,32,full
2023-09-24,33,partial
2023-09-30,31,partial
2023-10-01,32,full
2023-10-02,33,partial
2023-10-08,31,partial
2023-10-09,32,full
2023-10-10,33,partial
2023-10-16,31,partial
2023-10-17,32,full
2023-10-18,33,partial
2023-10-24,31,partial
2023-10-25,32,full
2023-10-26,33,partial
2023-11-01,31,partial
2023-11-02,32,full
2023-11-03,33,partial
2023-11-09,31,partial
2023-11-10,32,full
2023-11-11,33,partial
2023-11-17,31,partial
2023-11-18,32,full
2023-11-19,33,partial
2023-11-25,31,partial
2023-11-26,32,full
2023-11-27,33,partial
2023-12-03,31,partial
2023-12-04,32,full
2023-12-05,33,partial
2023-12-11,31,partial
2023-12-12,32,full
2023-12-13,33,partial
2023-12-19,31,partial
2023-12-20,32,full
2023-12-21,33,partial
2023-12-27,31,partial
2023-12-28,32,full
2023-12-29,33,partial
