date,path,coverage
2020-01-02,23,partial
2020-01-04,24,partial
2020-01-07,25,partial
2020-01-09,26,partial
2020-01-11,27,partial
2020-01-13,21,partial
2020-01-16,22,partial
2020-01-18,23,partial
2020-01-20,24,partial
2020-01-23,25,partial
2020-01-25,26,partial
2020-01-27,27,partial
2020-01-29,21,partial
2020-02-01,22,partial
2020-02-03,23,partial
2020-02-05,24,partial
2020-02-08,25,partial
2020-02-10,26,partial
2020-02-12,27,partial
2020-02-14,21,partial
2020-02-17,22,partial
2020-02-19,23,partial
2020-02-21,24,partial
2020-02-24,25,partial
2020-02-26,26,partial
2020-02-28,27,partial
2020-03-01,21,partial
2020-03-04,22,partial
2020-03-06,23,partial
2020-03-08,24,partial
2020-03-11,25,partial
2020-03-13,26,partial
2020-03-15,27,partial
2020-03-17,21,partial
2020-03-20,22,partial
2020-03-22,23,partial
2020-03-24,24,partial
2020-03-27,25,partial
2020-03-29,26,partial
2020-03-31,27,partial
2020-04-02,21,partial
2020-04-05,22,partial
2020-04-07,23,partial
2020-04-09,24,partial
2020-04-12,25,partial
2020-04-14,26,partial
2020-04-16,27,partial
2020-04-18,21,partial
2020-04-21,22,partial
2020-04-23,23,partial
2020-04-25,24,partial
2020-04-28,25,partial
2020-04-30,26,partial
2020-05-02,27,partial
2020-05-04,21,partial
2020-05-07,22,partial
2020-05-09,23,partial
2020-05-11,24,partial
2020-05-14,25,partial
2020-05-16,26,partial
2020-05-18,27,partial
2020-05-20,21,partial
2020-05-23,22,partial
2020-05-25,23,partial
2020-05-27,24,partial
2020-05-30,25,partial
2020-06-01,26,partial
2020-06-03,27,partial
2020-06-05,21,partial
2020-06-08,22,partial
2020-06-10,23,partial
2020-06-12,24,partial
2020-06-15,25,partial
2020-06-17,26,partial
2020-06-19,27,partial
2020-06-21,21,partial
2020-06-24,22,partial
2020-06-26,23,partial
2020-06-28,24,partial
2020-07-01,25,partial
2020-07-03,26,partial
2020-07-05,27,partial
2020-07-07,21,partial
2020-07-10,22,partial
2020-07-12,23,partial
2020-07-14,24,partial
2020-07-17,25,partial
2020-07-19,26,partial
2020-07-21,27,partial
2020-07-23,21,partial
2020-07-26,22,partial
2020-07-28,23,partial
2020-07-30,24,partial
2020-08-02,25,partial
2020-08-04,26,partial
2020-08-06,27,partial
2020-08-08,21,partial
2020-08-11,22,partial
2020-08-13,23,partial
2020-08-15,24,partial
2020-08-18,25,partial
2020-08-20,26,partial
2020-08-22,27,partial
2020-08-24,21,partial
2020-08-27,22,partial
2020-08-29,23,partial
2020-08-31,24,partial
2020-09-03,25,partial
2020-09-05,26,partial
2020-09-07,27,partial
2020-09-09,21,partial
2020-09-12,22,partial
2020-09-14,23,partial
2020-09-16,24,partial
2020-09-19,25,partial
2020-09-21,26,partial
2020-09-23,27,partial
2020-09-25,21,partial
2020-09-28,22,partial
2020-09-30,23,partial
2020-10-02,24,partial
2020-10-05,25,partial
2020-10-07,26,partial
2020-10-09,27,partial
2020-10-11,21,partial
2020-10-14,22,partial
2020-10-16,23,partial
2020-10-18,24,partial
2020-10-21,25,partial
2020-10-23,26,partial
2020-10-25,27,partial
2020-10-27,21,partial
2020-10-30,22,partial
2020-11-01,23,partial
2020-11-03,24,partial
2020-11-06,25,partial
2020-11-08,26,partial
2020-11-10,27,partial
2020-11-12,21,partial
2020-11-15,22,partial
2020-11-17,23,partial
2020-11-19,24,partial
2020-11-22,25,partial
2020-11-24,26,partial
2020-11-26,27,partial
2020-11-28,21,partial
2020-12-01,22,partial
2020-12-03,23,partial
2020-12-05,24,partial
2020-12-08,25,partial
2020-12-10,26,partial
2020-12-12,27,partial
2020-12-14,21,partial
2020-12-17,22,partial
2020-12-19,23,partial
2020-12-21,24,partial
2020-12-24,25,partial
2020-12-26,26,partial
2020-12-28,27,partial
2020-12-30,21,partial
