date,path,coverage
2020-01-04,21,partial
2020-01-06,22,partial
2020-01-13,19,partial
2020-01-15,20,partial
2020-01-20,21,partial
2020-01-22,22,partial
2020-01-29,19,partial
2020-01-31,20,partial
2020-02-05,21,partial
2020-02-07,22,partial
2020-02-14,19,partial
2020-02-16,20,partial
2020-02-21,21,partial
2020-02-23,22,partial
2020-03-01,19,partial
2020-03-03,20,partial
2020-03-08,21,partial
2020-03-10,22,partial
2020-03-17,19,partial
2020-03-19,20,partial
2020-03-24,21,partial
2020-03-26,22,partial
2020-04-02,19,partial
2020-04-04,20,partial
2020-04-09,21,partial
2020-04-11,22,partial
2020-04-18,19,partial
2020-04-20,20,partial
2020-04-25,21,partial
2020-04-27,22,partial
2020-05-04,19,partial
2020-05-06,20,partial
2020-05-11,21,partial
2020-05-13,22,partial
2020-05-20,19,partial
2020-05-22,20,partial
2020-05-27,21,partial
2020-05-29,22,partial
2020-06-05,19,partial
2020-06-07,20,partial
2020-06-12,21,partial
2020-06-14,22,partial
2020-06-21,19,partial
2020-06-23,20,partial
2020-06-28,21,partial
2020-06-30,22,partial
2020-07-07,19,partial
2020-07-09,20,partial
2020-07-14,21,partial
2020-07-16,22,partial
2020-07-23,19,partial
2020-07-25,20,partial
2020-07-30,21,partial
2020-08-01,22,partial
2020-08-08,19,partial
2020-08-10,20,partial
2020-08-15,21,partial
2020-08-17,22,partial
2020-08-24,19,partial
2020-08-26,20,partial
2020-08-31,21,partial
2020-09-02,22,partial
2020-09-09,19,partial
2020-09-11,20,partial
2020-09-16,21,partial
2020-09-18,22,partial
2020-09-25,19,partial
2020-09-27,20,partial
2020-10-02,21,partial
2020-10-04,22,partial
2020-10-11,19,partial
2020-10-13,20,partial
2020-10-18,21,partial
2020-10-20,22,partial
2020-10-27,19,partial
2020-10-29,20,partial
2020-11-03,21,partial
2020-11-05,22,partial
2020-11-12,19,partial
2020-11-14,20,partial
2020-11-19,21,partial
2020-11-21,22,partial
2020-11-28,19,partial
2020-11-30,20,partial
2020-12-05,21,partial
2020-12-07,22,partial
2020-12-14,19,partial
2020-12-16,20,partial
2020-12-21,21,partial
2020-12-23,22,partial
2020-12-30,19,partial
