date,path,coverage
2023-01-02,22,partial
2023-01-03,24,partial
2023-01-04,23,partial
2023-01-05,21,partial
2023-01-10,22,partial
2023-01-11,24,partial
2023-01-12,23,partial
2023-01-13,21,partial
2023-01-18,22,partial
2023-01-19,24,partial
2023-01-20,23,partial
2023-01-21,21,partial
2023-01-26,22,partial
2023-01-27,24,partial
2023-01-28,23,partial
2023-01-29,21,partial
2023-02-03,22,partial
2023-02-04,24,partial
2023-02-05,23,partial
2023-02-06,21,partial
2023-02-11,22,partial
2023-02-12,24,partial
2023-02-13,23,partial
2023-02-14,21,partial
2023-02-19,22,partial
2023-02-20,24,partial
2023-02-21,23,partial
2023-02-22,21,partial
2023-02-27,22,partial
2023-02-28,24,partial
2023-03-01,23,partial
2023-03-02,21,partial
2023-03-07,22,partial
2023-03-08,24,partial
2023-03-09,23,partial
2023-03-10,21,partial
2023-03-15,22,partial
2023-03-16,24,partial
2023-03-17,23,partial
2023-03-18,21,partial
2023-03-23,22,partial
2023-03-24,24,partial
2023-03-25,23,partial
2023-03-26,21,partial
2023-03-31,22,partial
2023-04-01,24,partial
2023-04-02,23,partial
2023-04-03,21,partial
2023-04-08,22,partial
2023-04-09,24,partial
2023-04-10,23,partial
2023-04-11,21,partial
2023-04-16,22,partial
2023-04-17,24,partial
2023-04-18,23,partial
2023-04-19,21,partial
2023-04-24,22,partial
2023-04-25,24,partial
2023-04-26,23,partial
2023-04-27,21,partial
2023-05-02,22,partial
2023-05-03,24,partial
2023-05-04,23,partial
2023-05-05,21,partial
2023-05-10,22,partial
2023-05-11,24,partial
2023-05-12,23,partial
2023-05-13,21,partial
2023-05-18,22,partial
2023-05-19,24,partial
2023-05-20,23,partial
2023-05-21,21,partial
2023-05-26,22,partial
2023-05-27,24,partial
2023-05-28,23,partial
2023-05-29,21,partial
2023-06-03,22,partial
2023-06-04,24,partial
2023-06-05,23,partial
2023-06-06,21,partial
2023-06-11,22,partial
2023-06-12,24,partial
2023-06-13,23,partial
2023-06-14,21,partial
2023-06-19,22,partial
2023-06-20,24,partial
2023-06-21,23,partial
2023-06-22,21,partial
2023-06-27,22,partial
2023-06-28,24,partial
2023-06-29,23,partial
2023-06-30,21,partial
2023-07-05,22,partial
2023-07-06,24,partial
2023-07-07,23,partial
2023-07-08,21,partial
2023-07-13,22,partial
2023-07-14,24,partial
2023-07-15,23,partial
2023-07-16,21,partial
2023-07-21,22,partial
2023-07-22,24,partial
2023-07-23,23,partial
2023-07-24,21,partial
2023-07-29,22,partial
2023-07-30,24,partial
2023-07-31,23,partial
2023-08-01,21,partial
2023-08-06,22,partial
2023-08-07,24,partial
2023-08-08,23,partial
2023-08-09,21,partial
2023-08-14,22,partial
2023-08-15,24,partial
2023-08-16,23,partial
2023-08-17,21,partial
2023-08-22,22,partial
2023-08-23,24,partial
2023-08-24,23,partial
2023-08-25,21,partial
2023-08-30,22,partial
2023-08-31,24,partial
2023-09-01,23,partial
2023-09-02,21,partial
2023-09-07,22,partial
2023-09-08,24,partial
2023-09-09,23,partial
2023-09-10,21,partial
2023-09-15,22,partial
2023-09-16,24,partial
2023-09-17,23,partial
2023-09-18,21,partial
2023-09-23,22,partial
2023-09-24,24,partial
2023-09-25,23,partial
2023-09-26,21,partial
2023-10-01,22,partial
2023-10-02,24,partial
2023-10-03,23,partial
2023-10-04,21,partial
2023-10-09,22,partial
2023-10-10,24,partial
2023-10-11,23,partial
2023-10-12,21,partial
2023-10-17,22,partial
2023-10-18,24,partial
2023-10-19,23,partial
2023-10-20,21,partial
2023-10-25,22,partial
2023-10-26,24,partial
2023-10-27,23,partial
2023-10-28,21,partial
2023-11-02,22,partial
2023-11-03,24,partial
2023-11-04,23,partial
2023-11-05,21,partial
2023-11-10,22,partial
2023-11-11,24,partial
2023-11-12,23,partial
2023-11-13,21,partial
2023-11-18,22,partial
2023-11-19,24,partial
2023-11-20,23,partial
2023-11-21,21,partial
2023-11-26,22,partial
2023-11-27,24,partial
2023-11-28,23,partial
2023-11-29,21,partial
2023-12-04,22,partial
2023-12-05,24,partial
2023-12-06,23,partial
2023-12-07,21,partial
2023-12-12,22,partial
2023-12-13,24,partial
2023-12-14,23,partial
2023-12-15,21,partial
2023-12-20,22,partial
2023-12-21,24,partial
2023-12-22,23,partial
2023-12-23,21,partial
2023-12-28,22,partial
2023-12-29,24,partial
2023-12-30,23,partial
2023-12-31,21,partial
